From	Entry
ENSP00000321573	Q96PD2
ENSP00000321583	Q8TF46
ENSP00000321594	P51172
ENSP00000321617	Q9H8Y5
ENSP00000321618	O60840
ENSP00000321625	A9UHW6
ENSP00000321636	Q13472
ENSP00000321646	Q96PD2
ENSP00000321650	Q8TF68
ENSP00000321656	P30307
ENSP00000321679	Q86SG2
ENSP00000321691	Q8NB37
ENSP00000321711	Q8TF46
ENSP00000321735	O95907
ENSP00000321737	Q8NDA8
ENSP00000321746	Q96HC4
ENSP00000321749	O95486
ENSP00000321800	Q9UM11
ENSP00000321835	P43268
ENSP00000321837	Q96PX1
ENSP00000321845	P53992
ENSP00000321848	Q8TAW3
ENSP00000321850	Q5TC63
ENSP00000321853	P08697
ENSP00000321874	Q9Y2A9
ENSP00000321971	Q8IXI1
ENSP00000321987	Q8WU66
ENSP00000322016	Q9UHX1
ENSP00000322036	Q9UHX1
ENSP00000322079	Q8NCW0
ENSP00000322088	Q8NGJ4
ENSP00000322108	Q5VXU9
ENSP00000322192	P0DJD8
ENSP00000322218	Q9BZ72
ENSP00000322242	Q8N5U6
ENSP00000322249	Q9BRQ5
ENSP00000322250	Q8NFM7
ENSP00000322251	Q59H18
ENSP00000322287	Q9NZ71
ENSP00000322316	Q99807
ENSP00000322339	Q9GZP7
ENSP00000322341	P57723
ENSP00000322343	Q8IZL9
ENSP00000322373	Q9H8W4
ENSP00000322408	Q9BY66
ENSP00000322440	Q7Z6K1
ENSP00000322450	P49821
ENSP00000322457	O43255
ENSP00000322550	Q9BZ11
ENSP00000322568	P35716
ENSP00000322570	Q07864
ENSP00000322579	Q9BUL5
ENSP00000322604	Q96QU1
ENSP00000322609	Q5RHP9
ENSP00000322640	Q6ZUB1
ENSP00000322675	Q12923
ENSP00000322716	Q49A26
ENSP00000322777	O43670
ENSP00000322788	P03956
ENSP00000322801	Q8NGI0
ENSP00000322802	Q86VY4
ENSP00000322804	O43312
ENSP00000322837	Q8WWA1
ENSP00000322866	Q8NH56
ENSP00000322872	Q9Y2L8
ENSP00000322885	Q86UW9
ENSP00000322915	Q5VZL5
ENSP00000322924	P30939
ENSP00000322926	Q9Y4F1
ENSP00000322938	Q14160
ENSP00000322991	O15382
ENSP00000323046	Q9NQT5
ENSP00000323047	Q9BT17
ENSP00000323050	Q99708
ENSP00000323065	Q8TAE8
ENSP00000323074	Q7Z5J4
ENSP00000323075	Q8N292
ENSP00000323087	Q658N2
ENSP00000323096	Q86WK7
ENSP00000323099	Q8WXE1
ENSP00000323148	P17029
ENSP00000323152	Q96BD5
ENSP00000323155	Q8N907
ENSP00000323183	Q8N680
ENSP00000323191	Q9NXZ1
ENSP00000323199	Q8TCD1
ENSP00000323217	I6L899
ENSP00000323264	Q8N4S9
ENSP00000323275	Q8WXU2
ENSP00000323313	Q14554
ENSP00000323315	P00519
ENSP00000323328	Q9Y286
ENSP00000323355	Q17R55
ENSP00000323387	Q8N6D5
ENSP00000323421	Q14683
ENSP00000323439	Q96SB8
ENSP00000323455	Q8N7U7
ENSP00000323462	Q8NCE2
ENSP00000323508	Q96PE1
ENSP00000323516	Q9UKP6
ENSP00000323534	P02751
ENSP00000323549	Q96N87
ENSP00000323580	Q13099
ENSP00000323588	P48431
ENSP00000323591	Q96C03
ENSP00000323645	Q8N584
ENSP00000323659	Q9Y4C1
ENSP00000323670	O95365
ENSP00000323678	Q8N4Q0
ENSP00000323681	Q8NDL9
ENSP00000323687	Q9C0C9
ENSP00000323714	A6NMX2
ENSP00000323720	O60244
ENSP00000323756	Q15051
ENSP00000323763	Q9NVK5
ENSP00000323775	Q9NWQ4
ENSP00000323780	Q92551
ENSP00000323782	Q96MW1
ENSP00000323837	Q9BWU0
ENSP00000323856	Q15149
ENSP00000323858	Q8TDD1
ENSP00000323879	Q8NHG8
ENSP00000323889	Q14258
ENSP00000323895	Q8NH80
ENSP00000323901	Q14332
ENSP00000323913	Q9BYV6
ENSP00000323926	Q7Z2W7
ENSP00000323945	Q7L3S4
ENSP00000324020	Q9NS87
ENSP00000324056	Q96MX3
ENSP00000324127	Q9NYI0
ENSP00000324173	P11021
ENSP00000324191	Q8N5I3
ENSP00000324196	Q6ZMQ8
ENSP00000324203	Q9BUR4
ENSP00000324210	Q8N4C6
ENSP00000324245	Q2M3G4
ENSP00000324271	Q6NT32
ENSP00000324315	Q5JTH9
ENSP00000324318	Q8WVT3
ENSP00000324343	Q9UBR1
ENSP00000324366	Q9C000
ENSP00000324375	Q9Y6K1
ENSP00000324392	Q63HN8
ENSP00000324404	Q9BT92
ENSP00000324422	Q15942
ENSP00000324441	Q8N9Z0
ENSP00000324463	P49750
ENSP00000324464	P48730
ENSP00000324518	Q96JC4
ENSP00000324532	Q16787
ENSP00000324570	Q8N3Y3
ENSP00000324573	Q13045
ENSP00000324578	P14921
ENSP00000324587	P78312
ENSP00000324625	Q86V42
ENSP00000324693	Q9NZI5
ENSP00000324721	Q5T124
ENSP00000324740	P07947
ENSP00000324741	Q8WVR3
ENSP00000324769	Q8NH72
ENSP00000324792	Q8NCF5
ENSP00000324804	P30153
ENSP00000324810	Q96EY5
ENSP00000324827	Q02040
ENSP00000324856	Q15831
ENSP00000324870	Q6UWN8
ENSP00000324884	O43365
ENSP00000324920	Q8N1H7
ENSP00000324948	P35712
ENSP00000324956	Q9UBS8
ENSP00000325017	Q15021
ENSP00000325091	Q5VUJ6
ENSP00000325120	P06401
ENSP00000325146	Q99715
ENSP00000325153	Q8NCV1
ENSP00000325166	Q68DA7
ENSP00000325174	Q7L591
ENSP00000325190	P05112
ENSP00000325223	Q13428
ENSP00000325240	Q14847
ENSP00000325269	Q92823
ENSP00000325290	Q8TF76
ENSP00000325301	Q6NVV7
ENSP00000325312	P50579
ENSP00000325313	Q66K74
ENSP00000325326	Q9H4Z2
ENSP00000325355	Q8WXE0
ENSP00000325402	Q86VE0
ENSP00000325414	Q9UJW9
ENSP00000325423	P49441
ENSP00000325462	Q13308
ENSP00000325506	Q8IUQ0
ENSP00000325525	P43630
ENSP00000325527	P35555
ENSP00000325589	Q14761
ENSP00000325593	Q9BYH8
ENSP00000325594	Q96T51
ENSP00000325618	Q53GL7
ENSP00000325638	Q9NNZ6
ENSP00000325663	Q9BYH8
ENSP00000325674	Q86VI1
ENSP00000325690	Q86X55
ENSP00000325713	O60309
ENSP00000325785	Q69YQ0
ENSP00000325819	P10589
ENSP00000325822	P19099
ENSP00000325827	O15027
ENSP00000325863	P49959
ENSP00000325875	P08238
ENSP00000325929	Q8N448
ENSP00000325954	Q6ZTQ4
ENSP00000325992	Q13308
ENSP00000326018	Q9BXM0
ENSP00000326022	Q5TD97
ENSP00000326029	Q13308
ENSP00000326050	A2RUB6
ENSP00000326070	Q96GZ6
ENSP00000326085	Q9BX79
ENSP00000326094	P49959
ENSP00000326095	Q96A37
ENSP00000326128	Q92615
ENSP00000326135	Q9BQB6
ENSP00000326232	Q9H346
ENSP00000326240	Q9NPC7
ENSP00000326244	Q8N4L1
ENSP00000326261	Q8IYB3
ENSP00000326324	A6NMS7
ENSP00000326330	Q86XX4
ENSP00000326340	Q8NAA4
ENSP00000326375	Q13554
ENSP00000326381	Q14240
ENSP00000326391	Q7RTS1
ENSP00000326407	Q8NC01
ENSP00000326427	Q13554
ENSP00000326477	Q96T68
ENSP00000326489	Q86X24
ENSP00000326518	Q13554
ENSP00000326534	Q96JC1
ENSP00000326544	Q13554
ENSP00000326563	Q7LBC6
ENSP00000326570	Q9H9S5
ENSP00000326581	Q9GZU2
ENSP00000326598	Q9UI38
ENSP00000326603	A6NHR9
ENSP00000326604	Q8WVP7
ENSP00000326627	Q96FT7
ENSP00000326630	Q8IX07
ENSP00000326647	Q9NS15
ENSP00000326671	Q86VL8
ENSP00000326695	O95789
ENSP00000326718	Q8NGE5
ENSP00000326737	Q9NP84
ENSP00000326759	Q6UXM1
ENSP00000326765	O43593
ENSP00000326767	Q71SY5
ENSP00000326804	Q13616
ENSP00000326819	Q8NB91
ENSP00000326841	Q86XZ4
ENSP00000326846	Q4W4Y0
ENSP00000326864	O96013
ENSP00000326900	Q8NDV7
ENSP00000326924	Q9BY12
ENSP00000326968	Q9UK97
ENSP00000326981	Q9NV31
ENSP00000327009	Q8N3C7
ENSP00000327025	P51449
ENSP00000327048	O75444
ENSP00000327077	Q15154
ENSP00000327133	Q96G79
ENSP00000327154	Q5T3F8
ENSP00000327168	Q8TB68
ENSP00000327176	Q6PJT7
ENSP00000327179	Q969X6
ENSP00000327191	Q92526
ENSP00000327213	P48552
ENSP00000327214	Q9NQ11
ENSP00000327229	P11362
ENSP00000327234	Q8N6Q1
ENSP00000327255	P35813
ENSP00000327257	Q53F39
ENSP00000327293	P27361
ENSP00000327323	Q86YJ6
ENSP00000327363	Q0ZGT2
ENSP00000327368	Q03692
ENSP00000327416	O75334
ENSP00000327440	Q7Z5Y6
ENSP00000327449	Q9BRX5
ENSP00000327459	Q9UH17
ENSP00000327465	Q01538
ENSP00000327467	Q9H4I9
ENSP00000327487	Q7Z6J9
ENSP00000327504	Q8N960
ENSP00000327528	Q9Y5Z0
ENSP00000327538	Q76KX8
ENSP00000327545	O95502
ENSP00000327569	Q63ZE4
ENSP00000327583	P43487
ENSP00000327597	Q8N9Z0
ENSP00000327599	Q6UXB4
ENSP00000327611	Q9HB15
ENSP00000327628	Q8IUB3
ENSP00000327650	Q9H267
ENSP00000327675	A6NHZ5
ENSP00000327694	O94973
ENSP00000327747	Q9UGM3
ENSP00000327758	P52952
ENSP00000327767	Q9NW15
ENSP00000327821	O43592
ENSP00000327824	Q8IU57
ENSP00000327866	Q9NPA1
ENSP00000327875	Q9H1C0
ENSP00000327880	Q4L180
ENSP00000327889	Q6P9B9
ENSP00000327943	P31639
ENSP00000327959	Q15583
ENSP00000327975	A6NNS2
ENSP00000327988	Q99435
ENSP00000327994	Q86XT4
ENSP00000328004	Q8IY57
ENSP00000328016	Q5GJ75
ENSP00000328023	P08240
ENSP00000328061	Q0P670
ENSP00000328070	A6NH11
ENSP00000328083	A1IGU5
ENSP00000328103	Q9NRA8
ENSP00000328111	Q9H293
ENSP00000328150	Q14500
ENSP00000328169	Q9Y219
ENSP00000328207	Q9Y5U5
ENSP00000328213	P06239
ENSP00000328226	P42658
ENSP00000328228	Q69YH5
ENSP00000328264	P35372
ENSP00000328269	Q9P0W2
ENSP00000328277	Q76KP1
ENSP00000328319	Q8IZF3
ENSP00000328325	P53801
ENSP00000328326	Q5GH76
ENSP00000328335	Q96HG1
ENSP00000328364	Q8NHW3
ENSP00000328382	Q96MT8
ENSP00000328397	Q7Z5L0
ENSP00000328402	A6NM76
ENSP00000328423	Q7Z4M0
ENSP00000328426	Q5VWN6
ENSP00000328436	Q9UK53
ENSP00000328511	P22459
ENSP00000328515	Q9H7X3
ENSP00000328524	Q6IQ26
ENSP00000328531	Q12809
ENSP00000328566	Q9Y219
ENSP00000328570	Q86SX6
ENSP00000328631	Q7L311
ENSP00000328672	Q6ZVF9
ENSP00000328690	Q9GZR7
ENSP00000328699	O76083
ENSP00000328708	Q9NSD7
ENSP00000328720	P85037
ENSP00000328738	P20783
ENSP00000328773	O94992
ENSP00000328777	P52803
ENSP00000328813	Q96L42
ENSP00000328818	Q9UNW8
ENSP00000328829	Q96KR4
ENSP00000328848	P98175
ENSP00000328875	O60296
ENSP00000328879	Q9BQ87
ENSP00000328923	Q6NY19
ENSP00000328939	O14607
ENSP00000328940	Q9BQ83
ENSP00000328968	Q14524
ENSP00000328977	Q9UNE2
ENSP00000328989	Q96AA8
ENSP00000328994	Q8IU57
ENSP00000329002	O00165
ENSP00000329009	Q13362
ENSP00000329012	O96017
ENSP00000329040	Q3ZCQ3
ENSP00000329056	A6NHA9
ENSP00000329064	Q8N1M1
ENSP00000329097	Q8IWS0
ENSP00000329137	Q5T7M4
ENSP00000329141	P17032
ENSP00000329161	Q9UHD8
ENSP00000329170	P20265
ENSP00000329200	Q96MF2
ENSP00000329219	O95466
ENSP00000329302	Q9Y426
ENSP00000329312	P15814
ENSP00000329318	Q9BXQ6
ENSP00000329357	P08047
ENSP00000329360	Q6PK04
ENSP00000329376	Q9H9A5
ENSP00000329411	Q92985
ENSP00000329419	P35606
ENSP00000329425	Q07912
ENSP00000329498	P29508
ENSP00000329539	Q13202
ENSP00000329592	Q9H1J1
ENSP00000329623	P10415
ENSP00000329638	A4D1E1
ENSP00000329664	P98194
ENSP00000329668	Q6S5L8
ENSP00000329697	O43688
ENSP00000329715	Q9Y295
ENSP00000329738	Q86W11
ENSP00000329797	Q9BY67
ENSP00000329858	Q53H54
ENSP00000329867	Q9Y570
ENSP00000329880	Q9C0D0
ENSP00000329904	Q8IXL9
ENSP00000329915	O95456
ENSP00000329918	Q6ZN04
ENSP00000329933	Q96QT6
ENSP00000329943	Q1X8D7
ENSP00000329995	A6NE01
ENSP00000330032	Q16831
ENSP00000330060	Q9H9A5
ENSP00000330101	Q01546
ENSP00000330113	Q9H2U1
ENSP00000330188	Q7L4I2
ENSP00000330200	Q6UXG8
ENSP00000330218	O00570
ENSP00000330237	P55211
ENSP00000330247	Q86YG4
ENSP00000330276	Q16825
ENSP00000330278	Q9ULM0
ENSP00000330320	Q96T83
ENSP00000330393	P48357
ENSP00000330408	P53990
ENSP00000330432	Q8NEG4
ENSP00000330442	Q6P1J6
ENSP00000330446	O14607
ENSP00000330469	O15061
ENSP00000330475	Q86T26
ENSP00000330512	Q9Y232
ENSP00000330552	Q9BZA8
ENSP00000330572	Q13387
ENSP00000330596	Q7L3V2
ENSP00000330601	Q96JK4
ENSP00000330606	Q9Y661
ENSP00000330631	Q86UN2
ENSP00000330658	Q13219
ENSP00000330681	Q96KN4
ENSP00000330753	Q9NSI6
ENSP00000330808	A6NHN0
ENSP00000330838	Q96BV0
ENSP00000330842	Q99666
ENSP00000330875	Q9NPI8
ENSP00000330878	A9QM74
ENSP00000330959	P27930
ENSP00000331057	Q99081
ENSP00000331063	Q96JP9
ENSP00000331065	Q86WC6
ENSP00000331081	P80370
ENSP00000331086	Q2M2E3
ENSP00000331103	Q9UHH9
ENSP00000331157	Q96QZ7
ENSP00000331176	O43435
ENSP00000331201	O14964
ENSP00000331209	Q9H0W9
ENSP00000331210	Q96GW7
ENSP00000331211	Q6ZSC3
ENSP00000331268	Q5TZF3
ENSP00000331288	Q86WV6
ENSP00000331295	A8MPX8
ENSP00000331298	Q8IYN6
ENSP00000331302	Q8IYF1
ENSP00000331305	Q14106
ENSP00000331342	Q6WKZ4
ENSP00000331358	P01350
ENSP00000331363	Q86XI8
ENSP00000331376	Q9H4I8
ENSP00000331397	Q6ZT52
ENSP00000331411	Q53RD9
ENSP00000331423	Q4ZIN3
ENSP00000331428	Q8IZ96
ENSP00000331465	P51523
ENSP00000331487	Q8TAT6
ENSP00000331516	Q8N8A2
ENSP00000331532	Q96LK8
ENSP00000331540	Q96NI8
ENSP00000331544	P23142
ENSP00000331545	P47890
ENSP00000331577	Q8NF99
ENSP00000331608	P78415
ENSP00000331626	Q63HK3
ENSP00000331636	Q6ZSI9
ENSP00000331662	Q7L311
ENSP00000331678	Q9Y446
ENSP00000331682	Q53GT1
ENSP00000331698	Q99712
ENSP00000331730	O75365
ENSP00000331736	P16581
ENSP00000331741	P14652
ENSP00000331745	Q9NR23
ENSP00000331746	P01258
ENSP00000331787	Q9H8H3
ENSP00000331791	O43435
ENSP00000331803	Q92985
ENSP00000331816	Q96BR1
ENSP00000331823	Q8WZ92
ENSP00000331831	Q14393
ENSP00000331845	Q5THK1
ENSP00000331857	Q7RTR0
ENSP00000331867	Q7RTX1
ENSP00000331879	O60678
ENSP00000331907	Q14147
ENSP00000331983	Q5VZK9
ENSP00000332049	P42081
ENSP00000332118	P54753
ENSP00000332122	O75081
ENSP00000332123	O60299
ENSP00000332148	Q8IYY4
ENSP00000332163	Q96PI1
ENSP00000332164	O75094
ENSP00000332170	Q7Z4N8
ENSP00000332171	Q9Y222
ENSP00000332204	Q9NPR2
ENSP00000332223	Q6UXH1
ENSP00000332265	O75179
ENSP00000332274	O75365
ENSP00000332296	P10826
ENSP00000332325	Q9H7S9
ENSP00000332326	Q03169
ENSP00000332340	Q9NUL7
ENSP00000332353	Q13635
ENSP00000332359	Q9H3H9
ENSP00000332371	Q02388
ENSP00000332373	Q8IX01
ENSP00000332389	Q6PL45
ENSP00000332413	Q8N1M1
ENSP00000332444	Q9H0L4
ENSP00000332488	Q8IUH8
ENSP00000332576	Q969R2
ENSP00000332591	P49146
ENSP00000332604	Q99613
ENSP00000332613	Q86UD1
ENSP00000332624	Q6N075
ENSP00000332628	Q12873
ENSP00000332668	Q8WUA8
ENSP00000332706	Q00577
ENSP00000332723	Q9Y6Z7
ENSP00000332737	Q6ZN44
ENSP00000332750	Q15776
ENSP00000332756	Q8NB49
ENSP00000332773	Q8IVU1
ENSP00000332788	A1A5B4
ENSP00000332806	Q9NT22
ENSP00000332809	A6NGG8
ENSP00000332812	Q9Y5Y4
ENSP00000332879	O43155
ENSP00000332886	P0C091
ENSP00000332915	Q9NWS1
ENSP00000332979	Q9Y5Z0
ENSP00000333108	Q86SG2
ENSP00000333122	Q92570
ENSP00000333181	A6NNE9
ENSP00000333196	Q9H341
ENSP00000333223	Q6ECI4
ENSP00000333253	O75152
ENSP00000333262	Q15735
ENSP00000333266	P41226
ENSP00000333283	Q0VG06
ENSP00000333292	Q8IVW8
ENSP00000333298	P11279
ENSP00000333327	Q9NS23
ENSP00000333355	Q2T9K0
ENSP00000333374	Q8IWA6
ENSP00000333380	Q99944
ENSP00000333394	Q5XKR9
ENSP00000333395	Q5FYB1
ENSP00000333490	A6NGE7
ENSP00000333519	Q9HC58
ENSP00000333534	P24903
ENSP00000333539	Q8TD10
ENSP00000333568	Q15139
ENSP00000333571	Q7Z4V0
ENSP00000333593	O95158
ENSP00000333638	Q9HAB3
ENSP00000333640	O00167
ENSP00000333664	P09110
ENSP00000333666	Q9BV57
ENSP00000333680	Q8NET5
ENSP00000333725	P17031
ENSP00000333734	O95922
ENSP00000333735	Q9NZP6
ENSP00000333776	Q96JC4
ENSP00000333800	Q96LB1
ENSP00000333813	Q9BV10
ENSP00000333869	Q9H0A9
ENSP00000333895	Q7Z7L9
ENSP00000333896	O75676
ENSP00000333900	Q8WWZ8
ENSP00000333905	Q13362
ENSP00000333915	A6NFT4
ENSP00000333926	O15440
ENSP00000333928	Q86VH2
ENSP00000333934	Q7Z4G4
ENSP00000333938	Q0ZGT2
ENSP00000333948	Q86WX3
ENSP00000333950	Q68DA7
ENSP00000333956	P59797
ENSP00000333982	Q9GZM8
ENSP00000334002	P54257
ENSP00000334021	Q8NCM8
ENSP00000334036	Q9H2X0
ENSP00000334037	Q5UCC4
ENSP00000334040	Q6PCB5
ENSP00000334070	Q8NCE2
ENSP00000334115	Q8NGX3
ENSP00000334130	Q7Z589
ENSP00000334134	Q6ZS82
ENSP00000334146	Q96SE7
ENSP00000334148	Q64LD2
ENSP00000334167	Q9NQI0
ENSP00000334186	Q96DN2
ENSP00000334197	P60412
ENSP00000334198	O95180
ENSP00000334219	Q7Z7M0
ENSP00000334280	O95359
ENSP00000334285	A1A519
ENSP00000334294	Q9UL49
ENSP00000334308	Q6ZMZ3
ENSP00000334314	O00423
ENSP00000334319	Q9Y6V0
ENSP00000334373	O00629
ENSP00000334375	Q96II8
ENSP00000334394	Q86XU0
ENSP00000334414	Q15637
ENSP00000334418	Q96R67
ENSP00000334437	P0C025
ENSP00000334458	P43694
ENSP00000334472	Q13461
ENSP00000334474	Q9ULJ6
ENSP00000334484	Q9Y587
ENSP00000334490	Q9ULC8
ENSP00000334522	Q14114
ENSP00000334523	Q07866
ENSP00000334538	Q8WXA9
ENSP00000334553	Q13356
ENSP00000334564	Q9BUI4
ENSP00000334612	O00541
ENSP00000334642	Q8NEN9
ENSP00000334708	Q86TG1
ENSP00000334724	Q8IXI2
ENSP00000334733	Q14031
ENSP00000334779	Q6PFW1
ENSP00000334798	Q7Z3Y9
ENSP00000334808	Q9Y5T5
ENSP00000334813	Q9Y2V3
ENSP00000334834	Q3LI77
ENSP00000334853	Q8NEP9
ENSP00000334854	Q401N2
ENSP00000334866	Q3LI76
ENSP00000334879	A6NEL2
ENSP00000334910	O00408
ENSP00000334928	P23467
ENSP00000334940	Q86UU5
ENSP00000334952	Q8IWK6
ENSP00000334958	Q6F5E8
ENSP00000335017	Q53SZ7
ENSP00000335024	Q86U17
ENSP00000335082	Q658Y4
ENSP00000335087	P35398
ENSP00000335153	P07900
ENSP00000335169	Q6V0I7
ENSP00000335191	O75333
ENSP00000335193	Q96JC1
ENSP00000335196	Q6ZMI3
ENSP00000335203	Q9UII2
ENSP00000335242	O76083
ENSP00000335285	Q86Z23
ENSP00000335292	Q86UW2
ENSP00000335300	Q9ULQ1
ENSP00000335320	Q86UU0
ENSP00000335321	O75533
ENSP00000335325	Q6ZRK6
ENSP00000335333	O60331
ENSP00000335341	Q5VT25
ENSP00000335365	O76083
ENSP00000335371	Q7Z392
ENSP00000335385	Q96JG8
ENSP00000335392	Q7Z6I5
ENSP00000335397	Q86UN3
ENSP00000335398	Q8IZD2
ENSP00000335434	Q8TBZ3
ENSP00000335437	P17024
ENSP00000335463	Q8NG31
ENSP00000335469	Q4KWH8
ENSP00000335493	O60548
ENSP00000335500	Q8NEG2
ENSP00000335506	Q96P48
ENSP00000335551	Q92731
ENSP00000335560	Q86VW2
ENSP00000335561	Q9UGU0
ENSP00000335574	Q92766
ENSP00000335578	A6NJG6
ENSP00000335595	Q9NUJ3
ENSP00000335615	Q9P203
ENSP00000335623	Q86VR7
ENSP00000335651	A1L4K1
ENSP00000335673	Q2T9J0
ENSP00000335677	Q01167
ENSP00000336566	P55735
ENSP00000336571	P57739
ENSP00000336578	Q9H4I8
ENSP00000336580	Q9Y305
ENSP00000336591	Q00005
ENSP00000336607	Q99571
ENSP00000336634	Q96RR4
ENSP00000336661	Q8N4P6
ENSP00000336712	Q92973
ENSP00000336719	Q9NYT6
ENSP00000336720	Q6ICG6
ENSP00000336727	Q3B7T1
ENSP00000336729	Q8N428
ENSP00000336733	Q9H4F1
ENSP00000336739	Q9UNH5
ENSP00000336741	O43143
ENSP00000336747	O00291
ENSP00000336749	Q8WV44
ENSP00000336752	Q6UN15
ENSP00000336753	Q9Y225
ENSP00000336762	P03950
ENSP00000336764	P41146
ENSP00000336775	O15061
ENSP00000336792	P48740
ENSP00000336808	Q8N5Z0
ENSP00000336824	Q9H2G2
ENSP00000336825	O00463
ENSP00000336836	Q96S37
ENSP00000336842	Q9H981
ENSP00000336843	P41146
ENSP00000336856	Q9NP66
ENSP00000336887	Q9NUM3
ENSP00000336888	Q8IWA5
ENSP00000336894	Q13506
ENSP00000336923	A1A4S6
ENSP00000336988	Q5VW38
ENSP00000336998	Q6UVY6
ENSP00000337008	Q9H582
ENSP00000337014	Q6ZVN8
ENSP00000337034	Q9UJ78
ENSP00000337053	Q9UBV2
ENSP00000337065	O95715
ENSP00000337081	Q9UJU3
ENSP00000337103	P28329
ENSP00000337117	Q8WVV5
ENSP00000337119	Q8IZ96
ENSP00000337133	Q86WD7
ENSP00000337159	Q7Z3T8
ENSP00000337163	Q9NRF2
ENSP00000337174	Q49A92
ENSP00000337194	Q13523
ENSP00000337226	Q9BXL8
ENSP00000337243	Q96S66
ENSP00000337247	P11362
ENSP00000337255	P15382
ENSP00000337259	Q8NE79
ENSP00000337261	Q92888
ENSP00000337287	P85298
ENSP00000337289	Q7L2Z9
ENSP00000337290	Q9UQL6
ENSP00000337352	Q96GD3
ENSP00000337353	Q9NUW8
ENSP00000337358	Q9BXW7
ENSP00000337363	Q53GI3
ENSP00000337368	Q9NZL3
ENSP00000337386	Q07352
ENSP00000337405	Q5JVF3
ENSP00000337411	Q5BJH7
ENSP00000337431	Q7L592
ENSP00000337451	P29320
ENSP00000337452	Q7RTP0
ENSP00000337463	Q99943
ENSP00000337464	P85299
ENSP00000337475	Q9NPG8
ENSP00000337477	Q9NP50
ENSP00000337507	Q9NQ29
ENSP00000337510	Q9UH90
ENSP00000337512	Q8IYT2
ENSP00000337520	Q9HBE1
ENSP00000337548	Q13239
ENSP00000337555	Q8NEK5
ENSP00000337572	Q86XP1
ENSP00000337593	Q0D2I5
ENSP00000337602	O94979
ENSP00000337623	Q5TBB1
ENSP00000337675	O00559
ENSP00000337688	Q99442
ENSP00000337691	Q8TD08
ENSP00000337701	Q96AD5
ENSP00000337713	Q93038
ENSP00000337724	O95125
ENSP00000337736	Q92667
ENSP00000337746	Q9NPH2
ENSP00000337797	Q9HB75
ENSP00000337816	Q9NPA2
ENSP00000337825	P06239
ENSP00000337838	Q9NQC3
ENSP00000337839	Q8N3Z6
ENSP00000337926	Q8IX01
ENSP00000337985	Q6AZY7
ENSP00000337991	Q68D10
ENSP00000337993	Q5T4F4
ENSP00000337998	Q9HCH0
ENSP00000338002	Q6PJT7
ENSP00000338020	Q04637
ENSP00000338030	Q9NQZ5
ENSP00000338084	Q86VL8
ENSP00000338143	Q7KZ85
ENSP00000338166	O60299
ENSP00000338171	Q86WV1
ENSP00000338173	Q8TB72
ENSP00000338185	Q9NQ66
ENSP00000338200	P02751
ENSP00000338213	P02458
ENSP00000338217	Q9HCE3
ENSP00000338235	Q86UE4
ENSP00000338258	Q9H3Q1
ENSP00000338290	Q9H116
ENSP00000338302	Q86U86
ENSP00000338352	Q9NZJ9
ENSP00000338371	Q9UPQ9
ENSP00000338379	Q9UNF0
ENSP00000338381	P35372
ENSP00000338387	P50747
ENSP00000338481	O43491
ENSP00000338509	O14924
ENSP00000338516	P20290
ENSP00000338556	P0C881
ENSP00000338568	P36542
ENSP00000338573	Q9NVN8
ENSP00000338607	Q8WUY1
ENSP00000338627	Q9GZN6
ENSP00000338629	Q9P2R6
ENSP00000338707	Q9NRY7
ENSP00000338718	Q8WWM7
ENSP00000338728	Q3V6T2
ENSP00000338769	Q8TDY4
ENSP00000338774	Q9H165
ENSP00000338777	P59780
ENSP00000338788	Q8WU90
ENSP00000338796	Q16385
ENSP00000338799	P40189
ENSP00000338806	O94916
ENSP00000338807	Q6ZSB9
ENSP00000338814	Q9UL15
ENSP00000338844	Q15437
ENSP00000338845	Q9BYE7
ENSP00000338857	Q9Y4B6
ENSP00000338861	P13671
ENSP00000338868	Q9UPP1
ENSP00000338897	Q9UH17
ENSP00000338934	P15311
ENSP00000338938	Q8IY82
ENSP00000338964	Q9UJ14
ENSP00000338967	O43182
ENSP00000338975	Q8IZL9
ENSP00000339004	P55316
ENSP00000339027	P05388
ENSP00000339030	Q96JP5
ENSP00000339057	Q96D09
ENSP00000339067	Q8TAT2
ENSP00000339076	Q6ZUT1
ENSP00000339086	Q9ULH7
ENSP00000339090	Q9Y388
ENSP00000339109	Q9H1A4
ENSP00000339110	P54252
ENSP00000339135	A0AVF1
ENSP00000339145	Q14684
ENSP00000339164	Q969X6
ENSP00000339209	P42684
ENSP00000339220	Q86U06
ENSP00000339245	Q96MU7
ENSP00000339280	Q5VVM6
ENSP00000339286	Q96PC5
ENSP00000339292	O95500
ENSP00000339299	O75962
ENSP00000339302	O43497
ENSP00000339314	Q9UC06
ENSP00000339328	Q03405
ENSP00000339343	P42261
ENSP00000339350	O60499
ENSP00000339381	O14924
ENSP00000339389	Q7L8S5
ENSP00000339390	Q8IXH8
ENSP00000339430	Q13409
ENSP00000339438	Q96PN7
ENSP00000339448	Q9NYZ4
ENSP00000339449	Q8N1V2
ENSP00000339477	O75144
ENSP00000339479	P49902
ENSP00000339485	P23381
ENSP00000339491	Q8WX94
ENSP00000339504	P51172
ENSP00000339511	O75409
ENSP00000339527	O43524
ENSP00000339532	Q9BV44
ENSP00000339562	Q13398
ENSP00000339563	Q86YJ6
