From	Entry
ENSG00000132854	Q5T7N3
ENSG00000132855	Q9Y5C1
ENSG00000132872	Q9H2B2
ENSG00000132879	Q9H4M3
ENSG00000132906	P55211
ENSG00000132912	Q9UJW0
ENSG00000132932	Q9NTI2
ENSG00000132950	Q9UJ78
ENSG00000132958	Q6XPS3
ENSG00000132964	P49336
ENSG00000132965	P20292
ENSG00000133020	P13535
ENSG00000133026	P35580
ENSG00000133028	O75880
ENSG00000133030	Q6WCQ1
ENSG00000133056	O00750
ENSG00000133059	Q6XUX3
ENSG00000133067	Q9HBX8
ENSG00000133069	O75069
ENSG00000133083	O15075
ENSG00000133101	P78396
ENSG00000133105	Q8WXD0
ENSG00000133106	Q96J88
ENSG00000133114	Q8IXQ4
ENSG00000133116	Q9UEF7
ENSG00000133119	P40938
ENSG00000133124	O14654
ENSG00000133131	Q8TE76
ENSG00000133138	Q0IIM8
ENSG00000133142	Q96EI5
ENSG00000133193	Q969W3
ENSG00000133216	P29323
ENSG00000133226	Q8IYB3
ENSG00000133243	Q9BX70
ENSG00000133256	P35913
ENSG00000133265	Q9NZL4
ENSG00000133302	Q9BQI6
ENSG00000133313	Q96KP4
ENSG00000133318	O95197
ENSG00000133392	P35749
ENSG00000133401	O15018
ENSG00000133422	Q9Y6X9
ENSG00000133475	P36268
ENSG00000133477	Q8NEG4
ENSG00000133574	Q9NUV9
ENSG00000133612	Q96P47
ENSG00000133619	A5PL33
ENSG00000133640	Q96JM4
ENSG00000133641	Q8N999
ENSG00000133657	Q9H7F0
ENSG00000133678	Q8TBM7
ENSG00000133703	P01116
ENSG00000133704	O15397
ENSG00000133710	Q9NQ38
ENSG00000133739	Q9C099
ENSG00000133773	Q9P031
ENSG00000133789	Q9UH65
ENSG00000133805	Q01432
ENSG00000133812	Q86WG5
ENSG00000133835	P51659
ENSG00000133858	O60293
ENSG00000133863	Q9BXT5
ENSG00000133943	Q7Z3D6
ENSG00000133958	Q9P2D8
ENSG00000133962	Q9H7T0
ENSG00000134007	O43506
ENSG00000134020	Q96S96
ENSG00000134046	Q9UBB5
ENSG00000134077	Q9BV44
ENSG00000134107	O14503
ENSG00000134115	Q9UQ52
ENSG00000134121	O00533
ENSG00000134146	Q7L8W6
ENSG00000134153	Q9NPA0
ENSG00000134160	Q7Z4N2
ENSG00000134186	Q5VTL8
ENSG00000134207	Q5T7P8
ENSG00000134240	P54868
ENSG00000134243	Q99523
ENSG00000134245	Q93097
ENSG00000134250	Q04721
ENSG00000134256	Q93033
ENSG00000134259	P01138
ENSG00000134278	Q08AE8
ENSG00000134285	Q9NYL4
ENSG00000134313	Q9ULH0
ENSG00000134317	Q9NZI5
ENSG00000134343	Q9BYT9
ENSG00000134352	P40189
ENSG00000134363	P19883
ENSG00000134369	Q8NEY1
ENSG00000134371	Q6P1J9
ENSG00000134376	P82279
ENSG00000134438	Q9Y2V3
ENSG00000134444	Q9P260
ENSG00000134452	Q8NFZ0
ENSG00000134470	Q13261
ENSG00000134490	Q24JQ0
ENSG00000134508	Q8TDN4
ENSG00000134516	Q92608
ENSG00000134532	P35711
ENSG00000134571	Q14896
ENSG00000134595	P41225
ENSG00000134597	Q9Y388
ENSG00000134627	Q7Z3Z4
ENSG00000134644	Q14671
ENSG00000134668	Q6ZMY3
ENSG00000134686	Q8IXK0
ENSG00000134690	Q53HL2
ENSG00000134744	Q5TAX3
ENSG00000134755	Q02487
ENSG00000134757	P32926
ENSG00000134758	Q8WVD3
ENSG00000134760	Q02413
ENSG00000134765	Q08554
ENSG00000134775	Q2V2M9
ENSG00000134780	Q9Y4D2
ENSG00000134812	P27352
ENSG00000134815	Q14147
ENSG00000134824	O95864
ENSG00000134852	O15516
ENSG00000134853	P16234
ENSG00000134871	P08572
ENSG00000134874	Q86YF9
ENSG00000134882	Q8NBM4
ENSG00000134884	Q9NWB6
ENSG00000134899	P28715
ENSG00000134900	P29144
ENSG00000134909	A7KAX9
ENSG00000134917	Q9UP79
ENSG00000134954	P14921
ENSG00000134962	Q86Z14
ENSG00000134982	P25054
ENSG00000135045	Q8IXQ3
ENSG00000135047	P07711
ENSG00000135049	Q9UPW5
ENSG00000135052	Q8NBJ4
ENSG00000135077	Q8TDQ0
ENSG00000135090	Q9H2K8
ENSG00000135093	Q70CQ3
ENSG00000135111	O15119
ENSG00000135114	Q15646
ENSG00000135116	O00198
ENSG00000135119	Q96EX2
ENSG00000135124	Q99571
ENSG00000135127	Q6ZP65
ENSG00000135144	Q86Y01
ENSG00000135164	Q9Y222
ENSG00000135205	Q8IYE0
ENSG00000135211	Q9H2L4
ENSG00000135241	Q9NP80
ENSG00000135250	P78362
ENSG00000135253	Q6ZWJ8
ENSG00000135272	Q9P1T7
ENSG00000135297	Q9Y2Z2
ENSG00000135298	O60242
ENSG00000135299	Q9Y2G4
ENSG00000135315	Q5TB80
ENSG00000135316	O60506
ENSG00000135317	Q9Y5W7
ENSG00000135333	Q15375
ENSG00000135338	Q86VQ0
ENSG00000135341	O43318
ENSG00000135355	Q969M2
ENSG00000135362	Q6MZQ0
ENSG00000135363	P25791
ENSG00000135365	Q96BD5
ENSG00000135372	Q9H0A0
ENSG00000135373	Q9NZC4
ENSG00000135378	Q9BZD6
ENSG00000135392	Q6Y2X3
ENSG00000135406	P41219
ENSG00000135409	Q16671
ENSG00000135414	O95390
ENSG00000135426	A2RU30
ENSG00000135436	Q8IYM0
ENSG00000135439	Q99490
ENSG00000135443	P78386
ENSG00000135447	Q13522
ENSG00000135469	Q96MF6
ENSG00000135476	Q14674
ENSG00000135486	P09651
ENSG00000135503	P36896
ENSG00000135506	Q13438
ENSG00000135519	Q9ULD8
ENSG00000135521	Q96GA3
ENSG00000135525	Q14244
ENSG00000135540	Q5SYE7
ENSG00000135541	Q8N157
ENSG00000135547	Q9UBP5
ENSG00000135577	P28336
ENSG00000135587	O60906
ENSG00000135597	Q96D71
ENSG00000135605	P42680
ENSG00000135617	Q9BSG0
ENSG00000135622	O95754
ENSG00000135625	Q05215
ENSG00000135631	Q9BXF6
ENSG00000135632	Q6GMV2
ENSG00000135636	O75923
ENSG00000135698	Q99547
ENSG00000135709	O60268
ENSG00000135722	Q96CD0
ENSG00000135723	Q9Y613
ENSG00000135736	Q96A19
ENSG00000135740	Q14940
ENSG00000135744	P01019
ENSG00000135749	A6NKB5
ENSG00000135766	Q9GZT9
ENSG00000135776	Q9NRK6
ENSG00000135801	O75529
ENSG00000135821	P15104
ENSG00000135824	P57771
ENSG00000135828	Q05823
ENSG00000135829	Q08211
ENSG00000135835	Q5VZ46
ENSG00000135837	Q5VT06
ENSG00000135870	Q5TC82
ENSG00000135899	Q9HB58
ENSG00000135905	Q96BY6
ENSG00000135914	P41595
ENSG00000135917	Q9BZV2
ENSG00000135925	Q9GZT5
ENSG00000135930	O60573
ENSG00000135931	Q7Z3E5
ENSG00000135945	Q9UBZ9
ENSG00000135951	Q9BZW7
ENSG00000135956	O75204
ENSG00000135966	Q8WUH2
ENSG00000135968	Q8IWJ2
ENSG00000135976	A6QL64
ENSG00000136002	Q9NR80
ENSG00000136011	Q8WWQ8
ENSG00000136014	Q9H0E7
ENSG00000136026	Q07065
ENSG00000136040	O60486
ENSG00000136045	Q13610
ENSG00000136068	O75369
ENSG00000136098	P51956
ENSG00000136099	O95206
ENSG00000136104	Q5TBB1
ENSG00000136111	O60343
ENSG00000136141	Q9Y2L9
ENSG00000136144	Q8NDN9
ENSG00000136152	Q96JB2
ENSG00000136153	Q8WWI1
ENSG00000136155	O95171
ENSG00000136156	Q9Y287
ENSG00000136159	Q9NV35
ENSG00000136161	O95199
ENSG00000136169	Q96T68
ENSG00000136197	Q9BPX7
ENSG00000136205	Q68CZ2
ENSG00000136237	Q92565
ENSG00000136247	Q9NPG8
ENSG00000136270	Q969Z0
ENSG00000136274	O15069
ENSG00000136295	Q9C0H2
ENSG00000136327	O15522
ENSG00000136352	P43699
ENSG00000136367	Q9C0A1
ENSG00000136378	Q9UKP4
ENSG00000136379	Q6PCB6
ENSG00000136383	Q96L96
ENSG00000136444	Q9HA92
ENSG00000136451	Q14119
ENSG00000136457	O15335
ENSG00000136478	Q8IWB9
ENSG00000136492	Q9BX63
ENSG00000136504	O95251
ENSG00000136518	O96019
ENSG00000136522	Q9HD33
ENSG00000136531	Q99250
ENSG00000136536	Q9H992
ENSG00000136541	Q8TAM6
ENSG00000136542	Q7Z7M9
ENSG00000136546	Q01118
ENSG00000136573	P51451
ENSG00000136574	P43694
ENSG00000136628	P07814
ENSG00000136630	Q14774
ENSG00000136689	P18510
ENSG00000136696	Q9NZH7
ENSG00000136699	Q9NXE4
ENSG00000136715	Q9H0E3
ENSG00000136718	Q96G21
ENSG00000136720	O60243
ENSG00000136738	Q92783
ENSG00000136754	Q8IZP0
ENSG00000136770	Q96KC8
ENSG00000136811	Q5BJF6
ENSG00000136813	Q5VYK3
ENSG00000136816	O14657
ENSG00000136824	O95347
ENSG00000136826	O43474
ENSG00000136827	O14656
ENSG00000136840	Q9H4F1
ENSG00000136848	Q5VWQ8
ENSG00000136854	P61764
ENSG00000136856	Q9NY64
ENSG00000136861	Q96SN8
ENSG00000136874	P56962
ENSG00000136891	Q9NXF1
ENSG00000136895	Q5VVW2
ENSG00000136928	O75899
ENSG00000136933	Q7Z6M1
ENSG00000136936	P23025
ENSG00000136944	O60663
ENSG00000136950	Q9BPX5
ENSG00000136960	Q13822
ENSG00000136997	P01106
ENSG00000137073	Q5T6F2
ENSG00000137076	Q9Y490
ENSG00000137098	Q99932
ENSG00000137101	P21854
ENSG00000137103	A6NDV4
ENSG00000137142	Q8WX77
ENSG00000137161	Q9BT09
ENSG00000137166	Q8IVH2
ENSG00000137171	Q9NSK0
ENSG00000137177	Q9H1H9
ENSG00000137185	O15535
ENSG00000137216	Q5T3F8
ENSG00000137221	Q5JTD0
ENSG00000137251	Q9UJW2
ENSG00000137261	Q5VV43
ENSG00000137265	Q15306
ENSG00000137266	A1A5C7
ENSG00000137267	Q13885
ENSG00000137269	Q9BTT6
ENSG00000137273	Q12947
ENSG00000137285	Q9BVA1
ENSG00000137312	O75955
ENSG00000137337	Q14676
ENSG00000137338	Q96JS3
ENSG00000137404	Q8IXM6
ENSG00000137409	Q9NZJ7
ENSG00000137411	Q5ST30
ENSG00000137414	Q9UBU6
ENSG00000137440	Q14512
ENSG00000137449	Q7Z5Q1
ENSG00000137460	Q9C0D6
ENSG00000137474	Q13402
ENSG00000137478	O94868
ENSG00000137494	Q8N9B4
ENSG00000137497	Q14980
ENSG00000137500	Q9GZT6
ENSG00000137501	Q9HCH5
ENSG00000137504	Q9NS37
ENSG00000137507	Q14392
ENSG00000137509	P42785
ENSG00000137522	Q9H920
ENSG00000137571	Q9H2Y9
ENSG00000137573	Q8IWU6
ENSG00000137601	Q96PY6
ENSG00000137642	Q92673
ENSG00000137656	Q9BRD0
ENSG00000137710	P35241
ENSG00000137714	P10109
ENSG00000137727	Q9P2F6
ENSG00000137745	P45452
ENSG00000137747	Q9BYE2
ENSG00000137757	P51878
ENSG00000137760	Q96BT7
ENSG00000137766	Q8NB66
ENSG00000137770	Q05D32
ENSG00000137776	Q9NWH9
ENSG00000137801	P07996
ENSG00000137802	O60336
ENSG00000137807	Q02241
ENSG00000137812	Q8NG31
ENSG00000137815	Q92541
ENSG00000137817	Q2NL67
ENSG00000137819	Q9NXK6
ENSG00000137824	Q96TC7
ENSG00000137831	Q9BZF9
ENSG00000137834	O43541
ENSG00000137841	Q00722
ENSG00000137843	Q9NQU5
ENSG00000137857	Q9NRD9
ENSG00000137868	Q9BX79
ENSG00000137869	P11511
ENSG00000137936	O75815
ENSG00000137942	Q5T0N5
ENSG00000137948	Q58F21
ENSG00000137962	Q52LW3
ENSG00000137975	Q9UQC9
ENSG00000138002	Q9UG01
ENSG00000138028	Q99674
ENSG00000138031	O60266
ENSG00000138032	O75688
ENSG00000138039	P22888
ENSG00000138068	Q6IMI4
ENSG00000138071	P61160
ENSG00000138073	Q9HCU5
ENSG00000138074	Q9Y289
ENSG00000138080	Q9Y6C2
ENSG00000138081	Q86XK2
ENSG00000138083	O95343
ENSG00000138100	Q9BYV2
ENSG00000138119	Q9NZM1
ENSG00000138161	Q86UP6
ENSG00000138162	O95359
ENSG00000138166	Q16690
ENSG00000138182	Q96Q89
ENSG00000138193	Q9P212
ENSG00000138231	Q9UK59
ENSG00000138246	O75165
ENSG00000138315	Q8WWZ8
ENSG00000138316	Q8WXS8
ENSG00000138336	Q8NFU7
ENSG00000138346	P51530
ENSG00000138347	Q86TC9
ENSG00000138381	Q9NWL6
ENSG00000138386	Q13506
ENSG00000138398	Q13427
ENSG00000138400	Q5I0G3
ENSG00000138433	Q86X95
ENSG00000138435	P02708
ENSG00000138439	Q6P1L5
ENSG00000138443	Q9NYB9
ENSG00000138449	Q9NP59
ENSG00000138463	Q96SL1
ENSG00000138495	Q14061
ENSG00000138496	Q8IXQ6
ENSG00000138587	Q8NEH6
ENSG00000138593	Q93073
ENSG00000138617	Q8N5Y8
ENSG00000138622	Q9Y3Q4
ENSG00000138623	O75326
ENSG00000138629	Q96S82
ENSG00000138641	Q15034
ENSG00000138642	Q8IVU3
ENSG00000138646	Q9UII4
ENSG00000138650	Q9P2E7
ENSG00000138668	Q14103
ENSG00000138669	Q13237
ENSG00000138674	O94979
ENSG00000138675	P12034
ENSG00000138685	P09038
ENSG00000138688	Q2LD37
ENSG00000138709	Q659C4
ENSG00000138722	Q13201
ENSG00000138735	O76074
ENSG00000138741	Q13507
ENSG00000138744	Q02083
ENSG00000138750	Q7Z3B4
ENSG00000138756	Q9NSY1
ENSG00000138759	Q86XX4
ENSG00000138768	O60763
ENSG00000138769	Q92772
ENSG00000138771	Q8TF72
ENSG00000138778	Q02224
ENSG00000138780	Q8NEC7
ENSG00000138792	Q07075
ENSG00000138794	P55212
ENSG00000138795	Q9UJU2
ENSG00000138798	P01133
ENSG00000138801	O43252
ENSG00000138802	O95487
ENSG00000138814	Q08209
ENSG00000138823	P55157
ENSG00000138829	P35556
ENSG00000138835	P49796
ENSG00000139083	P41212
ENSG00000139116	Q7Z4S6
ENSG00000139132	Q96M96
ENSG00000139146	Q9NP50
ENSG00000139151	Q86YW0
ENSG00000139154	Q6ZN18
ENSG00000139155	Q9NYB5
ENSG00000139163	Q9HBU6
ENSG00000139174	Q96MT3
ENSG00000139180	Q16795
ENSG00000139192	Q9BX59
ENSG00000139193	P26842
ENSG00000139194	P82980
ENSG00000139218	Q99590
ENSG00000139219	P02458
ENSG00000139220	O75334
ENSG00000139263	Q6UXM1
ENSG00000139269	P58166
ENSG00000139278	P48060
ENSG00000139289	Q8WV24
ENSG00000139318	Q16828
ENSG00000139344	Q96NU7
ENSG00000139350	Q8NHV4
ENSG00000139351	Q8IZU3
ENSG00000139352	P50553
ENSG00000139364	Q14DG7
ENSG00000139370	Q8N697
ENSG00000139436	Q14161
ENSG00000139437	Q9BT92
ENSG00000139445	Q96NZ1
ENSG00000139505	Q9Y217
ENSG00000139515	P52945
ENSG00000139517	Q8N448
ENSG00000139531	P51687
ENSG00000139540	Q6ZMH5
ENSG00000139567	P37023
ENSG00000139579	Q9BQ15
ENSG00000139597	Q5TBK1
ENSG00000139613	Q8TAQ2
ENSG00000139618	P51587
ENSG00000139624	Q8N5B7
ENSG00000139641	Q9BSJ8
ENSG00000139675	Q32P51
ENSG00000139687	P06400
ENSG00000139718	Q9UPS6
ENSG00000139719	Q96AX1
ENSG00000139722	Q9H9H4
ENSG00000139734	Q9NSV4
ENSG00000139737	Q8ND83
ENSG00000139746	Q5T8P6
ENSG00000139767	A7MD48
ENSG00000139793	Q5VZF2
ENSG00000139797	Q8IZP6
ENSG00000139800	Q96T25
ENSG00000139832	Q9NX57
ENSG00000139835	Q5TC63
ENSG00000139842	Q13619
ENSG00000139865	Q86TZ1
ENSG00000139880	Q86UP0
ENSG00000139910	P51513
ENSG00000139970	Q16799
ENSG00000139971	Q86TY3
ENSG00000139973	Q17RD7
ENSG00000139977	Q147X3
ENSG00000139985	Q9UKJ8
ENSG00000139998	P59190
ENSG00000140009	Q92731
ENSG00000140015	Q8NCM2
ENSG00000140022	Q8WXE9
ENSG00000140030	Q8IYL9
ENSG00000140043	Q8N8N7
ENSG00000140057	Q96M32
ENSG00000140105	P23381
ENSG00000140153	Q8TBZ3
ENSG00000140199	Q9UHW9
ENSG00000140254	Q1HG43
ENSG00000140262	Q99081
ENSG00000140263	Q00796
ENSG00000140265	Q8IWY8
ENSG00000140279	Q9NRD8
ENSG00000140280	Q8IV50
ENSG00000140287	P19113
ENSG00000140319	P37108
ENSG00000140320	Q8TBE0
ENSG00000140323	A7MBM2
ENSG00000140326	Q8IWY9
ENSG00000140332	Q04726
ENSG00000140367	Q8WVN8
ENSG00000140374	P13804
ENSG00000140382	Q9NP66
ENSG00000140386	Q9BY12
ENSG00000140396	Q15596
ENSG00000140403	Q8WW22
ENSG00000140406	Q9H1K6
ENSG00000140443	P08069
ENSG00000140450	Q8NCT1
ENSG00000140459	P05108
ENSG00000140464	P29590
ENSG00000140470	Q8TE56
ENSG00000140471	Q8NG48
ENSG00000140478	P0CG33
ENSG00000140479	P29122
ENSG00000140481	Q8N5R6
ENSG00000140488	Q96J87
ENSG00000140511	Q96S86
ENSG00000140521	A0A3B3IS91
ENSG00000140521	P54098
ENSG00000140522	P12271
ENSG00000140525	Q9NVI1
ENSG00000140527	Q6P2C0
ENSG00000140534	Q7Z2Z1
ENSG00000140538	Q16288
ENSG00000140548	Q8N1W2
ENSG00000140557	Q92186
ENSG00000140563	Q6DN12
ENSG00000140575	P46940
ENSG00000140632	Q49A26
ENSG00000140675	P31639
ENSG00000140691	Q96C12
ENSG00000140749	O95976
ENSG00000140798	Q96J65
ENSG00000140807	Q969G9
ENSG00000140829	Q92620
ENSG00000140830	Q9NX01
ENSG00000140832	Q96A59
ENSG00000140836	Q15911
ENSG00000140848	Q96FN4
ENSG00000140853	Q86WI3
ENSG00000140854	Q9BVA0
ENSG00000140873	Q8TE60
ENSG00000140937	P55287
ENSG00000140948	Q8WYQ9
ENSG00000140950	Q6P9B6
ENSG00000140955	Q8NCV1
ENSG00000140961	Q9UJX0
ENSG00000140983	Q8IXI1
ENSG00000140993	Q6NT04
ENSG00000140995	Q6ZN54
ENSG00000141002	Q9BQ70
ENSG00000141026	Q9NWA0
ENSG00000141034	Q8IVV7
ENSG00000141040	Q9HBT7
ENSG00000141052	Q8IZQ8
ENSG00000141076	Q969X6
ENSG00000141084	Q6VN20
ENSG00000141096	Q9H4B8
ENSG00000141098	Q3B7J2
ENSG00000141101	Q9ULX3
ENSG00000141194	Q15615
ENSG00000141198	O75674
ENSG00000141219	Q9BSJ5
ENSG00000141232	P50616
ENSG00000141252	Q5VIR6
ENSG00000141258	O43147
ENSG00000141279	P55786
ENSG00000141293	Q86WV1
ENSG00000141295	Q96FV2
ENSG00000141338	O94911
ENSG00000141367	Q00610
ENSG00000141376	Q9H6U6
ENSG00000141378	Q9Y3E5
ENSG00000141380	Q15532
ENSG00000141424	Q13433
ENSG00000141429	Q10472
ENSG00000141431	Q9C0F0
ENSG00000141433	P18509
ENSG00000141434	Q16820
ENSG00000141446	Q5FWF5
ENSG00000141448	Q92908
ENSG00000141449	Q9C091
ENSG00000141452	Q96DM3
ENSG00000141456	Q8IZL8
ENSG00000141458	O15118
ENSG00000141469	Q13336
ENSG00000141485	Q86YT5
ENSG00000141497	Q9H091
ENSG00000141499	Q9BUR4
ENSG00000141503	Q8N4C8
ENSG00000141505	P07306
ENSG00000141506	Q8WYR1
ENSG00000141519	Q4G0X9
ENSG00000141524	Q7Z403
ENSG00000141540	Q9BSA4
ENSG00000141551	P48730
ENSG00000141556	Q9BTW9
ENSG00000141562	Q9UHQ1
ENSG00000141568	Q01167
ENSG00000141569	Q6PJ69
ENSG00000141576	Q96PX1
ENSG00000141577	Q9UPN4
ENSG00000141579	Q32MQ0
ENSG00000141580	Q5MNZ6
ENSG00000141582	O00257
ENSG00000141639	P31152
ENSG00000141655	Q9Y6Q6
ENSG00000141664	Q9C0B9
ENSG00000141696	Q92791
ENSG00000141699	Q86VR2
ENSG00000141738	Q14451
ENSG00000141756	Q96AY3
ENSG00000141759	P83876
ENSG00000141837	O00555
ENSG00000141867	O60885
ENSG00000141873	Q9BRY0
ENSG00000141905	P08651
ENSG00000141933	Q6ZTW0
ENSG00000141934	O43688
ENSG00000141956	P57071
ENSG00000141959	P17858
ENSG00000141971	Q96EY5
ENSG00000141994	Q96G46
ENSG00000142039	Q96F63
ENSG00000142046	Q6ZNR0
ENSG00000142149	P57058
ENSG00000142156	P12109
ENSG00000142178	P57059
ENSG00000142182	Q9UJW3
ENSG00000142185	O94759
ENSG00000142192	P05067
ENSG00000142197	Q9Y3R5
ENSG00000142207	O60287
ENSG00000142208	P31749
ENSG00000142224	Q9UHD0
ENSG00000142230	Q9UBE0
ENSG00000142235	Q96Q04
ENSG00000142279	A6NIX2
ENSG00000142303	Q9H324
ENSG00000142327	Q9HAU8
ENSG00000142330	Q9HC96
ENSG00000142347	O00160
ENSG00000142405	P59046
ENSG00000142408	Q8WXS5
ENSG00000142409	Q6DD87
ENSG00000142453	Q86X55
ENSG00000142494	Q96FL8
ENSG00000142512	Q96LC7
ENSG00000142513	Q9BZG2
ENSG00000142528	Q8WTR7
ENSG00000142538	Q96A98
ENSG00000142544	Q7Z7A3
ENSG00000142549	A6NGN9
ENSG00000142583	P22732
ENSG00000142599	Q9P2R6
ENSG00000142606	Q495T6
ENSG00000142609	Q9C0B2
ENSG00000142611	Q9HAZ2
ENSG00000142619	Q9ULW8
ENSG00000142621	B1AJZ9
ENSG00000142623	Q9ULC6
ENSG00000142627	P29317
ENSG00000142632	Q8IW93
ENSG00000142634	Q96C19
ENSG00000142655	O75381
ENSG00000142698	Q6P1W5
ENSG00000142700	Q96SC8
ENSG00000142731	O00444
ENSG00000142748	O75636
ENSG00000142751	Q9H9Y4
ENSG00000142798	P98160
ENSG00000142892	Q92643
ENSG00000142949	P10586
ENSG00000143006	Q96MA1
ENSG00000143028	Q5VXT5
ENSG00000143032	Q9NY43
ENSG00000143033	Q9Y483
ENSG00000143036	Q8N4M1
ENSG00000143061	O75054
ENSG00000143067	Q5TEC3
ENSG00000143079	Q9P2B4
ENSG00000143093	Q5VSL9
ENSG00000143105	Q16322
ENSG00000143126	Q9HCU4
ENSG00000143147	Q8N6U8
ENSG00000143149	P49189
ENSG00000143162	O75629
ENSG00000143164	Q58WW2
ENSG00000143167	Q99795
ENSG00000143190	P14859
ENSG00000143195	Q71H61
ENSG00000143198	O14880
ENSG00000143199	Q96PN6
ENSG00000143207	Q8NHY2
ENSG00000143217	Q96NY8
ENSG00000143297	Q96RD9
ENSG00000143315	Q9H3S5
ENSG00000143318	P31415
ENSG00000143322	P42684
ENSG00000143340	Q96GL9
ENSG00000143341	Q96RW7
ENSG00000143363	Q86TP1
ENSG00000143365	P51449
ENSG00000143367	Q9NNX1
ENSG00000143376	Q96L92
ENSG00000143384	Q07820
ENSG00000143393	Q9UBF8
ENSG00000143401	Q9BTT0
ENSG00000143434	Q9H3T2
ENSG00000143442	Q7Z3K3
ENSG00000143450	Q9UMX2
ENSG00000143452	Q86X24
ENSG00000143458	Q8TAK5
ENSG00000143469	Q8NB59
ENSG00000143473	O95259
ENSG00000143486	P41214
ENSG00000143493	Q9NVH2
ENSG00000143502	Q5VX71
ENSG00000143507	Q9Y6W6
ENSG00000143514	Q13625
ENSG00000143520	Q5D862
ENSG00000143536	Q9UBG3
ENSG00000143543	O76095
ENSG00000143552	Q5VU65
ENSG00000143554	Q5K4L6
ENSG00000143575	O00165
ENSG00000143590	P52797
ENSG00000143603	Q9UGI6
ENSG00000143624	Q68E01
ENSG00000143627	P30613
ENSG00000143631	P20930
ENSG00000143632	P68133
ENSG00000143633	Q8NDD1
ENSG00000143643	Q8NBP0
ENSG00000143669	Q99698
ENSG00000143674	Q5TCX8
ENSG00000143702	Q5SW79
ENSG00000143771	Q9P003
ENSG00000143776	Q5VT25
ENSG00000143793	Q9BU76
ENSG00000143799	P09874
ENSG00000143839	P00797
ENSG00000143842	Q9UN79
ENSG00000143845	Q9NVF9
ENSG00000143851	P35236
ENSG00000143858	Q8N9I0
ENSG00000143869	Q7Z4P5
ENSG00000143870	Q15084
ENSG00000143878	P62745
ENSG00000143882	Q8NEY4
ENSG00000143889	Q8WVV9
ENSG00000143919	Q7Z624
ENSG00000143951	O95876
ENSG00000143970	Q76L83
ENSG00000144021	O76071
ENSG00000144026	Q96K75
ENSG00000144035	Q9UHE5
ENSG00000144036	Q9Y2D4
ENSG00000144040	Q8TD22
ENSG00000144057	Q96JF0
ENSG00000144061	O15259
ENSG00000144115	Q86YJ6
ENSG00000144119	Q7Z5L3
ENSG00000144130	Q86YG4
ENSG00000144136	Q8WUM9
ENSG00000144152	Q53RD9
ENSG00000144199	Q6P2I3
ENSG00000144218	P51826
ENSG00000144224	Q92575
ENSG00000144229	Q9C0I4
ENSG00000144283	Q99569
ENSG00000144285	P35498
ENSG00000144290	Q6U841
ENSG00000144339	Q9UIK5
ENSG00000144354	Q9BWT1
ENSG00000144357	Q6ZT12
ENSG00000144369	Q6P995
ENSG00000144395	Q8NCX0
ENSG00000144406	Q8N2C7
ENSG00000144410	Q8IVL8
ENSG00000144426	Q6ZS30
ENSG00000144445	A0AUZ9
ENSG00000144452	Q86UK0
ENSG00000144455	Q8NBK3
ENSG00000144481	Q7Z2W7
ENSG00000144485	Q96HZ4
ENSG00000144504	Q9P2S6
ENSG00000144535	Q8IYB7
ENSG00000144554	Q9BXW9
ENSG00000144583	Q9P2E8
ENSG00000144596	Q9C0E4
ENSG00000144647	Q8NAT1
ENSG00000144655	Q96S65
ENSG00000144671	Q9Y267
ENSG00000144674	Q13439
ENSG00000144711	Q6DN90
ENSG00000144730	Q8NFM7
ENSG00000144736	Q6PI26
ENSG00000144744	Q8TBC4
ENSG00000144747	P82094
ENSG00000144749	Q96JA1
ENSG00000144771	Q9HBL6
ENSG00000144791	Q9UGP4
ENSG00000144802	Q9BYH8
ENSG00000144820	Q96K78
ENSG00000144824	Q86SQ0
ENSG00000144847	Q5DX21
ENSG00000144848	Q9NT62
ENSG00000144893	Q86YW9
ENSG00000144909	Q9BXB4
ENSG00000144935	P48995
ENSG00000145002	P0C5J1
ENSG00000145012	Q93052
ENSG00000145014	Q2T9K0
ENSG00000145022	P57738
ENSG00000145029	Q9BSH3
ENSG00000145041	Q9Y4B6
ENSG00000145103	Q86SU0
ENSG00000145147	O94813
ENSG00000145194	P0DPD6
ENSG00000145214	P52824
ENSG00000145216	Q6UN15
ENSG00000145220	Q9NX58
ENSG00000145241	Q03188
ENSG00000145242	P54756
ENSG00000145244	Q9Y5Q5
ENSG00000145284	Q86SK9
ENSG00000145309	Q96KC9
ENSG00000145321	P02774
ENSG00000145337	Q96I23
ENSG00000145358	Q96D03
ENSG00000145362	Q01484
ENSG00000145414	Q96HR8
ENSG00000145416	Q8TCQ1
ENSG00000145423	Q96HF1
ENSG00000145431	Q9NRA1
ENSG00000145495	O60337
ENSG00000145506	Q969F2
ENSG00000145526	Q13634
ENSG00000145536	Q8TE57
ENSG00000145555	Q9HD67
ENSG00000145632	Q9NYY3
ENSG00000145649	P12544
ENSG00000145700	Q8N7Z5
ENSG00000145715	P20936
ENSG00000145725	O43314
ENSG00000145730	P19021
ENSG00000145734	A6H8Y1
ENSG00000145740	Q8TAD4
ENSG00000145741	P20290
ENSG00000145743	Q9UF56
ENSG00000145794	Q96KG7
ENSG00000145824	O95715
ENSG00000145833	Q7L014
ENSG00000145850	Q96H15
ENSG00000145860	Q96MT1
ENSG00000145882	Q8NBM8
ENSG00000145901	Q15025
